61, 12.000000, 12.000000, 0.298127, -0.658127, 0.073478, 1 
62, 12.000000, 12.000000, 1.391076, -0.639533, 0.130188, 2 
63, 12.000000, 12.000000, 1.330465, -0.620515, 0.187739, 2 
64, 12.000000, 12.000000, 1.271688, -0.602091, 0.243553, 2 
65, 12.000000, 12.000000, 1.210183, -0.582832, 0.301965, 2 
66, 12.000000, 12.000000, 1.150754, -0.564209, 0.358402, 2 
67, 12.000000, 12.000000, 1.090945, -0.545469, 0.415200, 2 
68, 12.000000, 12.000000, 1.030930, -0.526664, 0.472193, 2 
69, 12.000000, 12.000000, 0.971260, -0.507968, 0.528859, 2 
70, 12.000000, 12.000000, 0.911888, -0.489365, 0.585242, 2 
71, 12.000000, 12.000000, 0.851791, -0.470513, 0.642305, 2 
72, 12.000000, 12.000000, 0.791015, -0.451471, 0.700022, 2 
73, 12.000000, 12.000000, 0.731931, -0.432960, 0.756132, 2 
74, 12.000000, 12.000000, 0.673208, -0.414560, 0.811899, 2 
75, 12.000000, 12.000000, 0.617497, -0.395943, 0.864416, 2 
76, 12.000000, 12.000000, 0.555960, -0.376823, 0.922908, 2 
77, 12.000000, 12.000000, 0.495485, -0.358026, 0.980391, 2 
78, 12.000000, 12.000000, 0.437622, -0.339878, 1.035335, 2 
79, 12.000000, 11.271811, 0.378070, -0.320732, 1.091726, 2 
80, 12.000000, 9.256692, 0.319355, -0.302485, 1.147536, 2 
81, 12.000000, 7.102754, 0.265763, -0.288757, 1.199497, 2 
82, 12.000000, 6.114052, 0.221142, -0.283246, 1.245125, 2 
83, 12.000000, 6.000000, 0.180258, -0.286891, 1.292067, 2 
84, 12.000000, 6.031107, 0.153116, -0.299963, 1.334017, 2 
85, 2.400000, 12.000000, 0.144489, -0.322872, 1.373976, 2 
86, 2.400000, 12.000000, 0.148228, -0.341394, 1.405510, 2 
87, 2.400000, 12.000000, 0.147372, -0.347092, 1.440917, 2 
88, 12.000000, 6.000000, 0.140415, -0.340415, 1.476881, 2 
89, 2.400000, 12.000000, 0.125265, -0.325265, 1.518092, 2 
90, 12.000000, 2.400000, -1.000000, -0.313749, 1.552456, -1 
91, 2.400000, 12.000000, -1.000000, -0.298964, 1.584627, -1 
92, 12.000000, 2.400000, -1.000000, -0.287467, 1.619082, -1 
93, 2.400000, 12.000000, -1.000000, -0.271760, 1.653490, -1 
94, 12.000000, 2.400000, -1.000000, -0.259979, 1.689571, -1 
95, 2.400000, 12.000000, -1.000000, -0.244760, 1.722867, -1 
96, 12.000000, 2.400000, -1.000000, -0.234408, 1.754839, -1 
97, 2.400000, 12.000000, -1.000000, -0.220801, 1.787319, -1 
98, 12.000000, 2.400000, -1.000000, -0.211147, 1.820059, -1 
99, 2.400000, 12.000000, -1.000000, -0.198026, 1.852238, -1 
100, 12.000000, 2.400000, -1.000000, -0.187917, 1.888225, -1 
101, 2.400000, 12.000000, -1.000000, -0.175589, 1.920795, -1 
102, 12.000000, 2.400000, -1.000000, -0.167778, 1.952559, -1 
103, 2.400000, 12.000000, -1.000000, -0.156061, 1.985384, -1 
104, 12.000000, 2.400000, -1.000000, -0.147819, 2.019953, -1 
105, 2.400000, 12.000000, -1.000000, -0.137809, 2.053868, -1 
106, 12.000000, 12.000000, -1.000000, -0.131635, 2.091442, -1 
107, 12.000000, 2.400000, -1.000000, -0.107989, 2.145060, -1 
108, 2.400000, 12.000000, -1.000000, -0.097840, 2.178751, -1 
109, 12.000000, 12.000000, -1.000000, -0.092853, 2.209708, -1 
110, 12.000000, 2.400000, -1.000000, -0.070682, 2.261973, -1 
111, 2.400000, 12.000000, -1.000000, -0.061124, 2.296496, -1 
112, 12.000000, 12.000000, -1.000000, -0.056881, 2.327153, -1 
113, 12.000000, 12.000000, -1.000000, -0.037273, 2.381511, -1 
